mileage_km,engine_temp_c,rpm,vibration_level,oil_quality_pct,brake_pad_mm,battery_voltage,coolant_level_pct,vehicle_age_years,failure_risk
101396.0,86.4,2694.0,0.0282,80.3,6.79,12.46,100.0,7.5,0
15221.0,103.2,2907.0,0.0325,96.4,12.0,11.8,86.1,1.8,0
46280.0,93.5,2529.0,0.0883,81.7,7.89,12.89,80.8,2.4,0
49481.0,78.2,1030.0,0.065,91.9,10.14,12.05,74.1,3.2,0
52326.0,105.7,2308.0,0.0116,79.2,10.77,11.65,75.2,4.5,0
28137.0,80.7,2598.0,0.0902,96.2,10.43,12.14,71.2,0.9,0
73923.0,76.5,2199.0,0.0023,77.5,7.67,12.45,65.7,5.8,0
79091.0,79.5,1599.0,0.0472,71.2,7.5,12.55,66.6,4.8,0
26129.0,93.7,2059.0,0.1071,96.2,11.71,12.51,100.0,1.1,0
146465.0,101.7,2831.0,0.0871,55.3,3.71,13.1,100.0,9.7,0
20524.0,93.1,2475.0,0.0281,92.1,10.33,13.12,63.3,0.5,0
33495.0,83.3,2526.0,0.0245,89.2,9.52,13.08,94.6,0.7,0
18660.0,80.3,2026.0,0.013,97.1,11.55,12.03,100.0,1.3,0
15979.0,99.3,2499.0,0.0277,100.0,12.0,12.2,79.2,1.5,0
64905.0,88.9,726.0,0.0142,97.0,8.75,12.06,100.0,5.3,0
33411.0,94.1,2169.0,0.0785,86.9,10.18,13.33,97.2,2.7,0
109705.0,88.3,1933.0,0.02,66.3,7.73,11.46,100.0,8.9,0
28454.0,93.6,2219.0,0.0115,95.3,10.02,12.5,100.0,3.0,0
33789.0,94.7,1379.0,0.0106,93.3,11.15,12.6,86.7,2.8,0
99742.0,119.1,2459.0,0.0161,69.5,7.26,12.95,76.3,7.0,1
22597.0,94.8,3546.0,0.0699,79.3,10.67,13.57,99.4,2.5,0
40387.0,85.4,2257.0,0.0105,85.0,10.64,12.66,61.7,0.9,0
144795.0,92.1,2233.0,0.0029,65.6,3.98,12.54,76.3,9.3,0
3196.0,78.6,3955.0,0.0184,92.2,11.57,12.67,96.7,0.2,0
15256.0,78.5,1537.0,0.1193,97.8,10.72,12.88,67.6,1.5,0
162196.0,105.0,2546.0,0.0342,54.7,3.64,11.94,55.8,10.2,0
80170.0,93.6,3306.0,0.0022,83.1,7.01,13.4,76.1,7.8,0
73663.0,103.4,1927.0,0.0335,96.3,9.09,12.57,94.1,4.5,0
15286.0,70.5,2797.0,0.0226,93.9,12.0,12.34,68.6,1.1,0
63002.0,78.3,2317.0,0.0199,90.7,8.98,11.66,92.1,3.9,0
26586.0,93.6,1448.0,0.0657,100.0,9.09,12.74,40.8,1.4,0
111769.0,80.1,2085.0,0.0408,63.1,8.07,13.21,97.2,6.5,0
115447.0,72.9,2178.0,0.0388,66.1,5.99,12.16,67.4,6.7,0
36538.0,77.1,1755.0,0.0019,92.6,10.28,12.88,70.7,0.7,0
84635.0,86.1,1075.0,0.0316,84.0,7.57,12.6,100.0,6.1,0
76452.0,95.0,1912.0,0.0348,66.9,8.78,12.73,88.2,4.8,0
53014.0,110.6,1153.0,0.0022,88.8,8.24,11.61,66.3,5.1,0
27464.0,77.4,2579.0,0.0771,81.7,10.88,12.57,97.0,0.8,0
40573.0,78.0,2584.0,0.067,80.3,9.54,12.53,77.3,3.9,0
108726.0,72.6,1308.0,0.013,68.3,5.52,12.22,83.0,8.5,0
146278.0,96.9,2257.0,0.0234,62.8,5.61,11.72,85.1,10.8,0
43698.0,91.5,1259.0,0.0121,98.9,9.75,12.38,99.3,3.1,0
156581.0,78.4,1947.0,0.0493,61.4,5.12,12.87,81.8,10.2,0
80230.0,80.0,1732.0,0.023,83.7,6.49,12.3,69.2,6.4,0
54436.0,88.5,2536.0,0.1441,76.8,9.94,12.48,75.5,3.0,1
49602.0,89.2,1066.0,0.0245,82.6,8.94,12.59,82.2,3.5,0
29030.0,77.5,2888.0,0.0386,90.4,10.57,12.55,77.1,1.9,0
89019.0,92.1,3059.0,0.0031,75.5,7.06,12.9,81.3,5.2,0
174951.0,73.5,2099.0,0.0113,63.3,2.87,11.77,92.6,11.9,0
52715.0,90.6,1258.0,0.0054,92.0,10.25,12.24,79.3,4.1,0
24438.0,87.9,735.0,0.0485,100.0,10.24,11.97,65.2,0.9,0
99708.0,94.8,2967.0,0.0091,71.7,9.29,11.55,96.4,7.0,0
41907.0,104.5,3589.0,0.0221,79.5,11.5,12.82,84.5,1.0,0
28665.0,85.6,2230.0,0.0915,100.0,12.0,13.07,95.8,1.1,0
14521.0,90.0,1386.0,0.0222,90.6,10.83,12.4,83.2,0.6,0
86944.0,66.2,1433.0,0.0555,67.8,7.89,12.11,79.1,6.1,0
130518.0,113.7,3027.0,0.0364,64.0,5.88,12.15,65.2,9.4,0
19255.0,67.7,2318.0,0.0159,99.6,10.28,11.5,91.9,1.3,0
45652.0,89.0,1521.0,0.043,94.7,9.52,12.41,80.1,3.5,0
49041.0,60.0,3809.0,0.0632,91.9,9.36,11.68,61.3,3.1,0
30504.0,80.1,2932.0,0.18,97.3,11.26,11.68,69.0,2.4,0
153682.0,110.8,2585.0,0.0989,70.7,3.8,12.24,97.5,10.5,0
13825.0,103.7,1809.0,0.06,92.1,12.0,13.2,100.0,0.5,0
80832.0,101.8,3067.0,0.012,79.0,8.3,12.25,76.8,5.1,0
92424.0,87.7,2817.0,0.0218,86.3,7.16,13.5,82.1,6.6,0
30301.0,109.8,2125.0,0.0159,92.6,9.0,12.9,93.1,3.5,0
24039.0,93.1,2962.0,0.0168,96.6,10.21,12.42,100.0,2.6,0
34991.0,98.3,2932.0,0.0104,100.0,8.35,13.7,85.1,1.4,0
8982.0,121.8,2392.0,0.0567,100.0,11.4,11.48,86.0,0.2,1
37513.0,103.1,1397.0,0.0455,84.8,10.11,12.98,85.3,2.1,0
41962.0,89.2,1485.0,0.0892,100.0,8.78,13.19,80.7,2.9,0
199388.0,96.1,1091.0,0.0122,51.0,1.65,11.88,67.9,13.3,0
10881.0,106.8,3127.0,0.0141,100.0,11.19,13.39,95.9,1.7,0
52352.0,97.5,1177.0,0.0674,74.6,10.08,12.0,62.6,4.5,0
101627.0,99.4,2224.0,0.0332,71.2,7.64,12.3,100.0,6.8,0
178495.0,105.5,1086.0,0.0934,66.9,3.25,12.45,88.7,11.7,1
12445.0,120.4,3379.0,0.0583,87.3,11.94,12.32,88.0,1.2,0
195703.0,78.8,1386.0,0.0143,51.6,2.69,11.85,85.8,13.9,1
45484.0,98.4,2426.0,0.0291,91.7,7.94,12.12,96.8,3.5,0
45789.0,95.5,1102.0,0.0512,73.5,8.84,12.31,92.2,2.7,0
19644.0,85.4,2810.0,0.0021,97.9,10.79,13.21,82.9,0.8,0
61594.0,82.2,2959.0,0.0303,86.2,9.43,13.51,63.5,3.2,0
196283.0,109.8,2212.0,0.0289,56.6,1.38,10.83,96.1,13.2,0
60672.0,77.7,2154.0,0.0362,78.6,9.03,12.9,95.3,4.5,0
27650.0,73.1,2768.0,0.0172,100.0,10.79,12.07,69.8,2.4,0
33043.0,83.2,1773.0,0.0383,89.3,11.38,13.17,61.6,3.1,0
34463.0,68.6,2962.0,0.0124,85.3,10.87,13.01,73.4,3.5,0
161879.0,79.8,2408.0,0.0453,69.8,4.59,11.8,76.8,9.7,0
186551.0,77.4,1099.0,0.0319,57.9,3.63,11.9,78.7,12.8,0
13775.0,91.0,3493.0,0.0806,91.2,11.37,12.38,53.1,1.3,0
21183.0,107.3,2329.0,0.0079,86.1,12.0,13.05,80.4,1.4,0
23717.0,82.9,1963.0,0.0297,91.5,11.24,12.59,60.4,0.9,0
36288.0,100.4,2316.0,0.0528,98.4,9.59,12.0,81.8,3.6,0
211039.0,99.0,1697.0,0.0456,55.8,1.61,11.9,83.6,13.6,1
193659.0,63.4,2093.0,0.0545,42.4,2.21,12.73,94.6,11.2,0
58042.0,83.4,2753.0,0.0138,76.0,11.28,13.05,65.2,3.9,0
40246.0,85.5,2681.0,0.0503,94.1,8.75,11.61,84.3,2.5,0
6501.0,94.6,2634.0,0.0436,100.0,10.09,12.68,70.6,1.9,0
68171.0,96.8,1779.0,0.0364,80.0,8.91,11.68,82.9,4.9,0
62459.0,94.0,1597.0,0.0421,97.5,8.06,12.75,83.5,3.9,0
18908.0,79.3,2472.0,0.04,99.5,9.63,12.54,90.4,1.1,0
78965.0,82.4,2740.0,0.0637,63.8,9.25,12.72,95.4,5.1,0
113169.0,72.0,1687.0,0.0126,62.5,6.01,11.63,73.0,9.3,0
18656.0,90.8,2041.0,0.109,93.9,11.2,13.56,100.0,1.8,0
38045.0,85.6,2475.0,0.0169,98.5,10.29,13.06,60.7,1.4,0
109170.0,96.4,2133.0,0.019,76.1,6.87,12.41,82.9,7.1,0
31462.0,98.4,3010.0,0.0124,100.0,11.26,13.37,68.8,2.1,0
36664.0,86.0,1284.0,0.0133,85.1,10.53,13.67,98.7,1.6,0
38792.0,93.4,1183.0,0.0471,85.9,9.24,12.3,74.4,1.2,0
81687.0,87.4,2967.0,0.0439,80.8,8.52,12.29,90.3,5.9,1
124390.0,76.6,2632.0,0.0723,65.6,4.47,12.85,70.8,7.6,0
171131.0,80.4,2263.0,0.1246,61.6,2.87,11.14,100.0,12.4,0
118145.0,62.8,1966.0,0.0606,68.1,6.65,12.03,88.7,7.9,0
57577.0,85.3,2529.0,0.0702,89.2,9.28,12.06,49.4,3.5,0
92423.0,82.9,2332.0,0.0446,82.7,6.92,12.62,67.9,4.2,0
17357.0,76.9,2410.0,0.0199,100.0,10.4,11.85,60.9,2.1,0
229440.0,99.8,2153.0,0.0921,44.1,0.62,11.57,83.3,15.5,1
28782.0,96.3,2575.0,0.0063,89.0,9.68,13.6,81.3,1.6,0
87461.0,96.6,2843.0,0.0148,83.7,9.78,13.55,100.0,5.1,0
65018.0,98.3,2833.0,0.0206,59.5,9.45,13.36,86.4,5.6,1
15550.0,90.0,2520.0,0.0962,91.0,11.48,11.54,89.7,0.2,0
28932.0,89.9,2197.0,0.053,83.3,11.26,12.44,85.5,1.6,0
130131.0,100.0,2511.0,0.0407,68.6,6.08,12.21,60.5,9.1,0
51828.0,98.0,3037.0,0.0131,85.5,9.97,13.54,90.1,4.6,0
24624.0,102.3,2092.0,0.024,100.0,10.3,12.89,88.6,1.5,0
45675.0,89.5,2009.0,0.0404,83.0,9.19,11.62,97.3,2.5,0
24614.0,78.2,2546.0,0.0234,100.0,9.96,12.89,87.8,1.6,0
36329.0,92.8,2717.0,0.211,87.0,10.9,12.0,100.0,3.1,0
11945.0,83.1,2130.0,0.0509,100.0,11.64,12.48,82.3,1.7,0
57552.0,97.8,2515.0,0.0149,88.9,8.01,12.22,85.4,2.7,0
64536.0,93.5,1612.0,0.1318,87.4,9.39,12.63,84.0,4.4,0
36829.0,90.6,2192.0,0.04,85.8,10.18,12.91,100.0,1.3,0
129687.0,85.3,3287.0,0.012,73.6,3.41,12.5,74.7,9.4,0
38707.0,102.0,2625.0,0.0063,90.7,10.59,12.16,91.7,2.9,0
51800.0,101.1,1747.0,0.0244,77.2,8.58,12.55,100.0,2.7,0
34922.0,83.3,1841.0,0.1173,89.7,10.46,11.84,88.9,3.6,0
41914.0,75.3,1330.0,0.0582,100.0,11.57,12.36,89.3,3.1,0
95292.0,92.2,3336.0,0.0668,67.0,5.73,12.02,100.0,6.5,0
17928.0,104.2,1504.0,0.0154,76.4,11.72,11.11,89.4,1.1,0
78396.0,74.9,600.0,0.0324,79.1,7.24,12.55,100.0,5.2,0
31250.0,95.6,1215.0,0.0738,94.9,9.9,12.07,59.9,1.8,0
18740.0,80.1,2237.0,0.0503,100.0,8.89,11.87,87.3,0.7,0
43076.0,77.8,1698.0,0.0135,89.2,10.33,13.25,82.9,3.9,0
86815.0,101.2,2291.0,0.0761,74.2,6.86,11.88,100.0,5.4,0
42277.0,97.8,2439.0,0.1347,85.4,9.97,13.33,69.7,2.4,0
25528.0,88.2,1763.0,0.0055,92.1,11.38,12.13,63.1,1.6,0
189082.0,99.5,1556.0,0.0239,51.1,4.11,11.19,97.4,13.7,0
70861.0,98.2,2838.0,0.0302,87.5,9.9,12.38,84.6,5.6,0
59187.0,72.2,2409.0,0.0571,92.0,7.83,12.68,97.4,3.6,0
84967.0,91.0,600.0,0.0459,88.3,7.99,12.79,81.0,6.6,0
91635.0,107.0,1124.0,0.0418,74.7,9.95,11.99,91.2,6.2,0
38275.0,95.7,945.0,0.0363,100.0,10.51,12.06,90.5,1.9,0
104721.0,60.0,2088.0,0.0412,85.6,7.11,12.69,66.7,6.6,0
14875.0,77.2,2342.0,0.058,92.4,11.74,12.75,48.3,2.1,0
88743.0,101.9,2080.0,0.0556,96.1,7.47,13.11,79.2,7.6,0
40368.0,83.3,1760.0,0.0472,89.9,11.19,11.91,100.0,2.9,0
132543.0,103.5,2915.0,0.1001,64.6,5.14,11.56,62.6,8.4,0
38047.0,114.6,2424.0,0.0035,100.0,10.97,12.17,74.8,2.4,0
116188.0,87.1,1562.0,0.0079,76.2,4.96,13.01,99.1,7.1,0
72549.0,82.6,1607.0,0.0191,91.2,6.44,11.89,91.9,4.3,0
101707.0,77.9,1666.0,0.0281,76.5,6.69,11.9,81.7,6.2,0
60209.0,99.1,1957.0,0.0266,95.0,7.83,12.29,79.4,4.0,0
10200.0,82.8,2225.0,0.0888,100.0,9.69,12.85,73.5,0.8,0
125911.0,85.2,2489.0,0.0525,59.2,7.33,12.93,86.9,8.3,0
131667.0,76.7,1624.0,0.0405,62.7,6.07,11.98,100.0,8.6,0
43661.0,84.8,1251.0,0.0016,82.4,9.9,13.46,73.8,3.5,0
32268.0,81.5,2475.0,0.1198,86.6,10.18,11.98,89.5,2.0,0
107765.0,66.2,2780.0,0.0386,88.0,7.56,12.53,82.9,7.1,0
71637.0,79.9,3397.0,0.0035,90.2,9.58,12.12,94.0,4.6,0
50452.0,99.0,2483.0,0.051,84.6,8.46,12.82,100.0,4.6,0
81939.0,106.2,1689.0,0.0332,85.4,7.48,13.6,97.2,5.1,0
43541.0,88.7,2627.0,0.0982,93.1,9.57,11.96,100.0,3.4,0
130344.0,90.4,2094.0,0.0113,65.0,6.3,12.21,98.8,8.1,0
46466.0,93.4,1258.0,0.0174,90.5,9.38,12.78,94.8,3.4,0
107768.0,113.6,2166.0,0.0297,74.7,6.92,12.09,86.1,7.6,0
60128.0,77.9,2398.0,0.0318,90.4,8.83,12.6,100.0,4.9,0
75237.0,74.9,3204.0,0.0096,77.5,9.12,12.97,83.0,4.7,0
185118.0,89.4,2250.0,0.002,45.8,3.45,12.37,95.7,11.5,0
39082.0,94.7,1629.0,0.0478,74.9,9.55,11.57,75.5,2.0,0
102777.0,89.6,879.0,0.0467,77.4,6.03,12.01,97.7,7.6,0
157092.0,73.6,1340.0,0.1243,61.7,3.18,11.56,89.3,12.1,0
100131.0,100.6,1521.0,0.0933,93.2,8.62,11.5,65.0,7.3,0
135497.0,88.3,3366.0,0.0372,72.9,7.81,13.1,95.3,8.0,0
64982.0,96.7,2066.0,0.0141,82.1,9.87,12.31,87.3,5.0,0
96244.0,108.6,2137.0,0.0726,78.4,5.48,11.67,79.7,5.7,0
115790.0,72.4,2971.0,0.0105,79.5,5.51,13.1,89.5,7.4,0
59144.0,69.4,2622.0,0.0117,84.8,8.22,12.87,82.2,4.1,0
28694.0,96.8,2017.0,0.0511,86.5,10.26,11.52,88.2,2.2,0
24441.0,65.6,3003.0,0.019,83.6,8.62,12.78,63.5,1.7,0
171352.0,85.2,1721.0,0.0449,66.4,2.33,12.68,87.2,10.9,0
152838.0,83.1,2399.0,0.0627,71.9,6.0,11.73,68.2,11.0,0
32926.0,94.3,1321.0,0.0085,87.6,10.96,12.12,66.1,1.8,0
135454.0,82.0,2382.0,0.0182,68.2,5.28,12.5,80.7,10.0,0
82513.0,95.9,2912.0,0.0945,75.5,7.45,12.92,70.5,4.4,0
60702.0,77.2,2810.0,0.0675,100.0,8.57,12.61,82.0,4.2,0
31990.0,75.1,2832.0,0.0663,88.6,10.92,11.07,77.8,1.2,0
54178.0,90.2,4221.0,0.0152,89.4,9.39,11.74,81.6,2.9,0
26767.0,91.3,2013.0,0.0385,100.0,9.82,12.61,92.3,1.4,0
47246.0,93.5,1567.0,0.1516,94.4,10.5,11.3,83.8,4.4,0
26160.0,107.8,2519.0,0.0442,98.8,10.03,12.68,69.3,2.8,0
16775.0,105.4,1584.0,0.0158,92.1,12.0,11.97,100.0,1.8,0
137789.0,95.4,1407.0,0.0269,71.9,3.91,12.64,80.8,9.2,0
51568.0,99.7,2023.0,0.0343,95.7,8.52,13.0,81.0,3.6,0
77196.0,93.1,3586.0,0.0118,84.7,9.08,12.93,70.2,6.2,0
37422.0,104.2,2682.0,0.0405,78.9,9.48,11.15,87.2,3.1,0
49666.0,94.4,2466.0,0.0157,73.8,10.81,12.09,84.2,3.3,0
25411.0,83.4,1029.0,0.0033,95.2,11.33,12.85,87.0,2.9,0
172404.0,81.0,1764.0,0.0594,45.8,4.55,11.93,84.7,12.1,0
110836.0,103.8,3203.0,0.0268,71.0,6.32,13.53,93.3,7.6,0
36828.0,87.8,2011.0,0.0443,100.0,9.08,13.13,76.1,2.1,0
25309.0,113.0,3736.0,0.0645,96.1,9.75,12.88,87.6,1.2,0
15403.0,76.7,2514.0,0.0804,86.1,12.0,11.68,100.0,0.8,0
64864.0,105.0,2095.0,0.0871,73.8,8.22,12.47,96.6,4.7,0
101313.0,84.9,1980.0,0.0388,84.0,7.04,11.54,100.0,7.4,0
94089.0,94.9,2154.0,0.0251,76.5,6.21,12.61,95.6,5.1,0
41306.0,74.4,1184.0,0.106,98.1,10.57,12.53,100.0,1.2,0
49336.0,67.9,2881.0,0.0216,86.9,7.96,12.98,91.6,2.5,0
24635.0,107.8,2509.0,0.0844,77.6,12.0,12.89,93.4,1.3,0
28668.0,84.7,2021.0,0.0441,100.0,9.27,11.64,90.4,2.9,0
137492.0,101.8,2122.0,0.01,64.1,4.11,12.6,95.0,8.9,0
10311.0,82.1,2767.0,0.0987,88.1,11.36,12.42,98.7,0.9,0
8851.0,101.8,3621.0,0.0255,100.0,12.0,11.94,98.8,0.9,0
32952.0,84.9,3272.0,0.0224,100.0,9.92,12.37,100.0,1.4,0
171014.0,75.5,2330.0,0.0299,69.3,3.02,12.04,68.4,12.6,0
59738.0,97.8,1624.0,0.0096,82.3,8.7,13.0,72.8,3.5,0
257089.0,101.3,1127.0,0.0085,23.2,2.16,12.62,88.6,18.4,1
44932.0,97.7,2286.0,0.0175,94.0,11.57,12.75,89.6,2.9,0
96459.0,88.3,1652.0,0.031,79.1,7.99,12.89,61.6,6.2,0
124904.0,69.0,2309.0,0.0148,61.8,6.59,12.38,59.4,7.4,0
227262.0,77.2,2403.0,0.061,39.2,0.5,11.74,85.1,15.3,0
35515.0,81.6,2702.0,0.0115,86.6,9.28,13.3,100.0,4.2,0
59208.0,86.9,1380.0,0.0338,89.2,10.31,13.23,67.0,4.3,0
50709.0,103.6,1579.0,0.028,89.0,10.19,13.09,97.9,3.6,0
102261.0,88.6,1980.0,0.0298,79.5,6.97,13.64,100.0,6.3,0
158692.0,64.7,2382.0,0.0224,49.2,3.88,12.05,100.0,11.1,0
158377.0,60.0,2341.0,0.0151,63.2,4.0,12.5,96.3,10.7,0
34825.0,81.7,4005.0,0.058,92.4,10.85,12.03,97.2,2.3,0
28787.0,83.8,619.0,0.0067,100.0,12.0,12.75,68.1,2.3,0
94572.0,94.3,2977.0,0.0402,72.4,7.21,12.95,82.3,4.9,0
21851.0,72.6,2941.0,0.0461,92.4,9.21,11.78,84.1,1.4,0
104019.0,73.4,1559.0,0.0326,79.0,7.52,11.8,70.5,6.0,0
59115.0,95.4,1869.0,0.0632,86.7,10.16,12.27,77.0,4.0,0
141726.0,106.0,3433.0,0.0535,42.3,7.19,13.15,81.0,8.9,0
126604.0,66.4,1764.0,0.0429,62.2,6.05,13.12,98.0,7.9,0
65067.0,80.8,1776.0,0.0388,87.7,8.17,12.63,85.8,3.3,0
20077.0,103.3,2284.0,0.0382,90.0,10.36,12.48,71.4,2.2,0
21791.0,101.2,2559.0,0.0167,96.8,11.07,12.6,91.2,0.9,0
61499.0,78.9,2898.0,0.0635,96.6,7.92,12.84,75.2,3.6,0
83549.0,103.9,2928.0,0.0499,67.3,8.02,13.43,94.3,6.8,0
45645.0,90.5,2747.0,0.0863,91.8,10.8,12.63,95.0,3.5,0
26425.0,97.9,864.0,0.0566,86.4,12.0,11.83,85.3,0.2,0
46933.0,81.6,2171.0,0.014,92.8,9.77,11.94,95.7,4.2,0
142473.0,93.5,2665.0,0.0541,85.0,3.28,12.38,93.4,10.8,0
46944.0,76.0,2679.0,0.005,76.0,9.78,11.98,85.9,4.4,0
35878.0,83.4,1703.0,0.0173,73.0,8.73,12.56,85.0,2.9,0
21154.0,86.4,1484.0,0.0628,80.3,11.54,12.72,96.2,0.5,0
55991.0,91.7,1436.0,0.0063,100.0,10.53,12.16,69.6,3.7,0
127505.0,118.9,2526.0,0.0271,54.6,6.67,12.26,88.6,7.3,1
131746.0,120.7,2905.0,0.1214,62.4,4.35,13.06,98.2,8.1,0
29883.0,85.3,2299.0,0.026,98.8,9.26,11.93,90.7,1.1,0
65467.0,107.8,1451.0,0.005,86.6,8.01,11.08,95.8,3.9,0
32501.0,76.7,2326.0,0.0861,88.3,10.33,13.02,82.1,2.3,0
43823.0,94.8,1534.0,0.0072,90.4,7.61,12.62,89.0,2.6,0
55205.0,81.8,1684.0,0.0405,92.5,9.33,13.07,65.0,3.3,0
39267.0,84.6,1942.0,0.0489,87.5,9.3,12.41,97.4,2.4,0
172754.0,121.9,1641.0,0.0125,54.3,2.81,13.38,89.4,12.7,1
35677.0,85.4,1409.0,0.0817,94.0,9.17,12.09,77.5,4.1,0
33291.0,82.2,3285.0,0.0133,100.0,8.34,12.3,76.6,1.9,0
29726.0,78.0,879.0,0.0334,88.9,10.93,12.76,79.1,2.3,0
14155.0,80.8,1786.0,0.0272,91.4,12.0,13.17,69.9,0.3,0
176241.0,72.9,2049.0,0.0301,58.3,2.45,12.48,87.2,12.4,1
58176.0,92.7,3060.0,0.1307,82.6,9.13,12.12,100.0,3.5,0
84306.0,92.5,2406.0,0.0282,79.5,8.13,12.45,92.3,5.1,0
76491.0,94.1,2003.0,0.0096,83.2,8.14,12.76,88.1,6.7,0
38303.0,89.9,1681.0,0.001,72.5,11.31,12.74,77.5,1.5,0
58032.0,83.2,3003.0,0.0911,71.7,9.68,13.37,68.0,1.9,0
98282.0,82.1,1635.0,0.0011,62.8,9.22,11.79,91.7,7.1,0
15976.0,91.9,2348.0,0.0454,95.5,11.41,12.62,100.0,0.8,0
43172.0,89.4,2081.0,0.002,81.3,10.33,12.17,100.0,2.4,0
49422.0,82.4,2536.0,0.0413,91.6,9.42,12.75,52.1,5.5,0
37300.0,86.6,3300.0,0.0176,98.0,11.1,11.75,60.9,3.1,0
36709.0,108.5,2694.0,0.0835,92.4,10.59,12.16,68.0,2.4,0
66763.0,113.6,2110.0,0.0769,100.0,8.61,12.03,81.2,3.9,0
147279.0,87.4,3373.0,0.0172,68.2,4.78,12.49,78.9,10.2,0
81457.0,81.2,3306.0,0.0368,79.3,9.15,11.63,98.9,4.0,0
29038.0,89.5,2998.0,0.0246,97.0,8.97,13.53,90.1,1.5,0
292130.0,103.6,2397.0,0.0202,25.2,0.5,13.22,87.9,19.4,1
148229.0,89.5,1660.0,0.0175,67.2,4.51,12.27,64.7,10.1,0
39602.0,94.3,600.0,0.0232,90.4,11.05,12.56,80.7,2.5,0
149744.0,82.1,2348.0,0.0441,40.5,3.53,12.92,72.2,9.4,0
67897.0,76.0,2742.0,0.1093,87.0,8.52,13.13,60.5,5.3,0
20664.0,99.1,1264.0,0.0238,96.5,10.3,12.41,94.0,0.2,0
137052.0,92.3,2491.0,0.0159,68.9,7.52,12.34,60.4,8.9,0
29041.0,97.9,1888.0,0.2384,100.0,10.89,12.37,89.2,1.5,0
84178.0,69.5,2557.0,0.0776,87.5,7.42,12.35,100.0,6.4,0
65194.0,112.0,1768.0,0.0164,80.5,9.37,12.57,79.8,4.0,0
89337.0,93.0,1692.0,0.0647,71.7,7.68,12.16,89.2,6.3,0
185271.0,68.3,2157.0,0.0256,51.7,5.06,11.84,70.8,12.6,0
57373.0,101.8,1377.0,0.0143,88.6,9.24,12.29,89.1,2.4,0
20401.0,85.5,2873.0,0.0038,84.4,11.39,13.21,95.0,1.3,0
32726.0,90.4,2214.0,0.1363,88.5,8.22,12.73,67.3,0.8,0
19001.0,84.3,1399.0,0.0653,95.6,10.32,13.53,93.1,1.5,0
13591.0,88.8,1769.0,0.0116,82.9,11.04,11.49,68.1,0.3,0
125629.0,89.4,2613.0,0.0119,56.7,5.49,11.81,97.4,9.3,0
63488.0,70.0,1989.0,0.0166,84.9,8.21,12.68,77.8,4.1,0
52294.0,100.4,2697.0,0.003,83.5,9.91,12.83,69.3,2.9,0
40364.0,91.4,1503.0,0.029,97.2,9.26,13.4,88.4,3.7,0
105922.0,95.4,2004.0,0.0652,80.2,6.01,12.31,89.7,6.4,0
161378.0,99.8,2149.0,0.0195,57.6,3.86,12.54,46.8,11.5,0
28286.0,91.5,3759.0,0.0055,81.5,11.24,11.73,89.9,2.3,0
81812.0,94.0,1690.0,0.0175,76.8,6.78,12.36,91.4,5.2,0
119575.0,72.4,2639.0,0.0054,72.1,6.53,13.68,75.8,6.9,0
70236.0,80.0,2530.0,0.0064,77.4,8.94,12.49,84.5,5.7,0
99946.0,91.0,3423.0,0.0522,79.4,7.49,11.9,84.7,7.1,0
20150.0,92.2,3152.0,0.0406,90.4,10.14,13.45,69.4,0.7,0
164399.0,94.8,1876.0,0.0633,59.1,3.33,12.34,64.1,11.2,0
106279.0,106.9,1465.0,0.04,81.3,6.6,11.68,85.8,7.9,1
87838.0,88.9,1209.0,0.0386,72.1,7.73,13.33,79.4,5.9,0
113836.0,94.4,2365.0,0.0056,72.7,6.18,11.61,79.0,7.8,0
45929.0,90.7,2910.0,0.0361,93.7,10.01,13.42,85.7,3.9,0
23882.0,87.0,3001.0,0.0358,96.0,10.89,11.79,81.9,2.8,0
19143.0,87.5,2017.0,0.0435,100.0,9.83,12.73,74.5,1.2,0
16382.0,80.6,2231.0,0.0915,91.6,11.35,13.04,69.5,0.2,0
80973.0,88.6,3198.0,0.0011,78.6,7.35,12.17,79.7,4.4,0
41831.0,87.4,1666.0,0.0606,81.9,10.96,12.47,70.9,2.2,0
157548.0,88.2,600.0,0.0594,55.3,3.6,11.87,82.7,9.8,0
135937.0,69.1,3007.0,0.0371,57.9,3.89,11.6,70.8,7.7,0
105787.0,88.8,1388.0,0.0341,67.0,6.03,11.69,90.7,8.5,0
89978.0,79.5,1997.0,0.0305,78.3,8.31,13.0,84.1,6.4,0
32609.0,89.3,2520.0,0.0485,77.6,12.0,13.43,86.4,1.8,0
37960.0,76.9,1876.0,0.0395,85.0,10.46,12.68,54.4,2.5,0
32476.0,90.6,2956.0,0.0538,94.2,11.35,13.59,100.0,0.7,0
23170.0,86.4,4070.0,0.0509,97.2,9.47,13.48,58.1,2.5,0
53563.0,82.5,1635.0,0.0097,85.1,9.38,13.72,72.1,2.0,0
118474.0,93.5,2294.0,0.0618,73.2,6.69,13.01,96.5,8.3,0
50900.0,94.5,2203.0,0.0133,91.0,9.92,13.73,77.4,1.9,0
31047.0,89.4,2419.0,0.0252,95.9,9.35,11.85,93.2,1.7,0
50936.0,96.8,1778.0,0.0082,87.3,8.86,13.16,92.7,4.4,0
66392.0,85.0,1745.0,0.0076,75.2,7.4,11.92,83.0,3.1,0
38994.0,94.8,1761.0,0.0117,91.7,10.04,13.68,83.9,2.5,0
